https://www.tripadvisor.com/Hotel_Review-g28970-d84062-Reviews-or20-Embassy_Suites_by_Hilton_Chevy_Chase_Pavilion-Washington_DC_District_of_Columbia.html,Embassy Suites by Hilton Chevy Chase Pavilion,"4300 Military Rd. NW, Washington DC, District of Columbia, 20015-2019, United States",38.9607639,-77.0848476,I Rarely Give Out 5's But.....,"We reserved this location after doing lots of research for our family vacation to DC last Aug. Our final choice was based on our prior experience with the Hilton brand, the space needed, the price, and the many positive reviews. The location was of concern because of the distance from our planned attractions, but the access to the Red Line WMATA eliminated that. We did use Uber for a couple of outings, but the train worked out great with the loaded card. The hotel is in a nice area and attached to a mall. It is not your typical Embassy because if that. Everything was nice, clean and modern. You don't even have to go outside to access anything. The exterior side walks could use a few more bench areas for people watching. There is also a nice cigar bar / restaurant inside this complex. We accessed the hotel bar daily for the evening reception ( drinks ) and once for a night cap. The rooms were nice, spacious and cleaned daily. The only negatives I have are the frosted glass sliding door for the bathroom and the lack of an exhaust fan. The morning breakfast was great with the cooked to order eggs. The staff worked hard to keep this area clean and neat. Everyone in our group of 9 loved the place and would definitely stay here again. I would not stay here if you are wanting to be within walking distance of the DC Attractions. Plan on a 25 minute commute. We stayed at this embassy before moving on to NYC Hilton, both were fantastic, but we were definitely spoiled by our stay here."
https://www.tripadvisor.com/Hotel_Review-g28970-d84062-Reviews-or30-Embassy_Suites_by_Hilton_Chevy_Chase_Pavilion-Washington_DC_District_of_Columbia.html,Embassy Suites by Hilton Chevy Chase Pavilion,"4300 Military Rd. NW, Washington DC, District of Columbia, 20015-2019, United States",38.9607639,-77.0848476,Spacious suite,Nice suite. Everything you need in one room.Great location. Close to metro . Breakfast was edible. Nice drinks at Willie’s bar. Other restaurant options nearby.Staff was very friendly and professional.Fitness center was ok. Jacuzzi was nice. There’s a cigar lounge. No nightclubs in the area. Will have to uber to downtown DC or elsewhere to party if you’re looking for a night life. I was overall happy with my stay and will stay again. 429
https://www.tripadvisor.com/Hotel_Review-g28970-d84062-Reviews-or55-Embassy_Suites_by_Hilton_Chevy_Chase_Pavilion-Washington_DC_District_of_Columbia.html,Embassy Suites by Hilton Chevy Chase Pavilion,"4300 Military Rd. NW, Washington DC, District of Columbia, 20015-2019, United States",38.9607639,-77.0848476,Great location,"Very nice hotel. Very clean. Breakfast is included. Free drinks during happy hour. Our housekeeper, Desu, was extremely nice!! Several restaurants and stores inside the hotel. Close to all the main attractions. Across from the Galleria and an AMC theatre. Free WiFi. Free lemon water at the lobby. My only complaint is that the beds were supposed to be queen size and they were full size beds. Would definitely stay again. Had a very pleasant stay."
https://www.tripadvisor.com/Hotel_Review-g28970-d84062-Reviews-or60-Embassy_Suites_by_Hilton_Chevy_Chase_Pavilion-Washington_DC_District_of_Columbia.html,Embassy Suites by Hilton Chevy Chase Pavilion,"4300 Military Rd. NW, Washington DC, District of Columbia, 20015-2019, United States",38.9607639,-77.0848476,Met the Grand Kids for a weekend in DC,"We wanted to meet up with the grand kids for a quick weekend trip to DC. We had a blast!! Ernest greeted us upon our arrival with a smile and to our surprise, an upgrade!! We enjoyed the delightful breakfast and felt welcomed by Wasstom! We fell back into the hotel after a busy day being tourists and truly enjoyed the managers reception!! We were also excited to find out we didn’t have to leave our chairs and ordered dinner! There was a small hiccup with one out of six dinner orders, but the bar tender, Joel took care of us! We played in the pool before retreating to our beautiful suite. Thanks Embassy!! We will be back!! Oh, and one more thing, the Metro stop under the hotel was a great plus for all of our site seeing fun!!"
https://www.tripadvisor.com/Hotel_Review-g28970-d84062-Reviews-or75-Embassy_Suites_by_Hilton_Chevy_Chase_Pavilion-Washington_DC_District_of_Columbia.html,Embassy Suites by Hilton Chevy Chase Pavilion,"4300 Military Rd. NW, Washington DC, District of Columbia, 20015-2019, United States",38.9607639,-77.0848476,Great hotel,"Currently on family vacation and decided to stay at the Embassy Suites Chevy Chase Pavilion. When I first arrived I was grateful that the front desk let us check in a couple of hours early. I have stayed at plenty of Embassy Suites before and the staff are very warm and welcoming. This staff at this hotel are very cold and do not say hello. The hotel is clean but the rooms are very dark. My bathroom door would not lock because the barn style door was not applied correctly. The reason why I rate this hotel poorly is because I woke up this morning to get breakfast and the line was outside of the restaurant, the staff serve the food (I have never seen this done before at any other Embassy Suites and I just stayed at one in Richmond), there were dirty plates and cups everywhere and there were not enough tables for the guests ( well there were enough tables but areas were roped off so we could not sit down. My family opted to go to McDonalds because there was no where to sit.This hotel is in a mall which could be a plus if you like to shop.I am extremely dissatisfied with my stay and will definitely stay somewhere else in DC next time. Poor job Embassy Suites Chevy Chase Pavillion!!!On Sunday... I decided to wake my family a little early to come and try breakfast out again and the line is longer then yesterday. I already have been on the line for breakfast for about 20 minutes and we are still waiting to be served. The hotel has employed 1 person to serve breakfast to sooooo many people. Trust me NEVER AGAIN!!"
https://www.tripadvisor.com/Hotel_Review-g28970-d84062-Reviews-or100-Embassy_Suites_by_Hilton_Chevy_Chase_Pavilion-Washington_DC_District_of_Columbia.html,Embassy Suites by Hilton Chevy Chase Pavilion,"4300 Military Rd. NW, Washington DC, District of Columbia, 20015-2019, United States",38.9607639,-77.0848476,Nice clean room!,"Unfortunately, I was so sick from the mold that I was unable to attend the event I traveled to DC for. This was supposed to be a pleasurable trip and was single handedly ruined by the hotel. To recap, the water pressure is way to low but you would not know until you actually take a shower as it appears normal at a glance. You would be better off standing in the street during a rain shower. The sheets and pillow cases had black marks on them in both rooms we visited (306 and 325). The plumbing fixtures in both rooms were incomplete, something you would expect from a third world country. The cheapest thing in the room, a hair dryer, was in disgusting shape and delaminating on my hands. When I prompted the front desk for a new one, they sent the exact same one back to my room- a huge insult. The free happy hour is nice, if you want stale tap beer and rotten pineapple juice. Breakfast is super disgusting - eggs were like a thick soup. The main restaurant, Range, was ""permanently closed"" although you would not know it from the websites as it is still advertised today as an amenity and Embassy Suites should be completely ashamed for leading customers on. The biggest let down of the trip, was that I was unable to function during the stay because of the black mold in the air ducts. I was too sick to attend the scheduled event, too sick to enjoy myself and function normally and too sick to sleep as I could not breathe. After initially contacting customer service, I was awarded points for my troubles. After contemplating the offer I am slightly offended that my happiness, and more importantly - my health was endangered and the worth of my 3 unbearable nights at this hotel are worth 80,000 points. To say the least, this hotel is an embarrassment to the brand it represents."
https://www.tripadvisor.com/Hotel_Review-g28970-d84062-Reviews-or130-Embassy_Suites_by_Hilton_Chevy_Chase_Pavilion-Washington_DC_District_of_Columbia.html,Embassy Suites by Hilton Chevy Chase Pavilion,"4300 Military Rd. NW, Washington DC, District of Columbia, 20015-2019, United States",38.9607639,-77.0848476,This is a Great Hotel,"We visited this hotel during President’s Day weekend. A snowstorm was in progress as we arrived. I was glad the hotel has an attached underground garage to keep your car safe and dry. Then, you can get into the hotel without needing to go outside. Furthermore, you can access the red line of the DC metro (Friendship Heights station) without needing to go outside. Additionally, there are numerous restaurants and retail establishments that are reachable from the hotel without needing to go outside. This makes it a great location during the winter when there is a chance the weather outside will be bad, you can still get out and do stuff.As for the hotel itself, it has good amenities, including indoor pool with hot tub, above average fitness center, and a complimentary breakfast including omelets made to order. Rooms are available that sleep 6 and include microwave and small refrigerator, so a perfect room if you have a family of 5 or 6. The staff was friendly. It certainly is not the cheapest hotel in DC, but I think it is a good value for the amenities and fantastic location to the red line metro access, which is the subway line that gets you to many of the downtown attractions with a 15 minute train ride. Would likely stay here again on a future DC visit.Pro:1. Location, Location,Locationsurrounded by shopping centers and beautiful neighborhoods. I”m a runner and forgot my running shoes what a mistake. We drove our vehicle everywhere and had no trouble finding parking( luck maybe?). 2. Hotel was clean and Cozy3. Room Service was great, and it cost less to order than eating at cheesecake factory4.Wifi is fast5. Breakfast is great6. Managers social is a must, no top shelf liquor but its free during that time. The bar does have all the good stuff but it does not apply to the managers social.7. Staff is Awesome8. Ironing board was clean and so was the iron. I hate when hotels don”t care fore room accessories ( especially ironing boards and irons)CON:1. Room had a dead fly on window seal.2. Restroom was not as clean as it could have been ( hair on toilet ).3. No lock on restroom door.4. No vent fan in restroom.I would recommend to anyone and we will be staying here again.I stayed at this hotel for business in January of this year since it is close to our Microsoft office. This being a Microsoft preferred hotel, as well as newly renovated; I was expecting to have no issues. The rooms are very large and updated. Unfortunately, when I checked in my first room at 10pm, I had hair all over the toilet in the bathroom and on the floor. It was like it was partially cleaned. The front desk staff was extremely helpful when I told them what happened and got me moved to a new room. When I got to my second room, the room appeared to be fine until I looked at the bed. There were several long pieces of hair on the pillow cases as well as makeup. The bathtub was chipped and black mold was growing in the sink hole. There was dried food on the wall. I again called the desk and they came up with new pillows. The next morning and the following day I notified the front desk of issues with the room, but nothing ever happened. When I checked out, I let them know they needed to address the room and the standards for the hotel and maintenance. I hope this hotel can provide quick improvements and that this never occurs again."
https://www.tripadvisor.com/Hotel_Review-g28970-d84062-Reviews-or200-Embassy_Suites_by_Hilton_Chevy_Chase_Pavilion-Washington_DC_District_of_Columbia.html,Embassy Suites by Hilton Chevy Chase Pavilion,"4300 Military Rd. NW, Washington DC, District of Columbia, 20015-2019, United States",38.9607639,-77.0848476,Lovely! ,"I am a loyal Marriott member. Marriott ran out of government rates this week, so I was forced to try Embassy Suites. I don’t regret it one bit! In fact, I am now rethinking if I should switch my loyalty. D’Angelo at the front desk checked me in quickly, but he was gracious and answered all of my questions from where to eat to how far is whatever. He also remembered me when I walked in, and his warm welcomes made the entire stay worth it. Even though it’s a big hotel, it’s service and attention to detail like D’Angelo’s that keeps frequent travelers like me coming back. Location is unbeatable. The hotel is close to shops, restaurants, and the red line is underneath the hotel. If it’s cold or hot, you literally don’t need to leave the premise because everything is inside the pavilion. A CVS is on a different floor in case you need to pick up a snack or an item you forgot. The gym is unbelievable. It has the state of the art equipment and very clean. The free breakfast is awesome! The omelet guy is great! I enjoyed my stay, and I hope to return."
https://www.tripadvisor.com/Hotel_Review-g28970-d84062-Reviews-or455-Embassy_Suites_by_Hilton_Chevy_Chase_Pavilion-Washington_DC_District_of_Columbia.html,Embassy Suites by Hilton Chevy Chase Pavilion,"4300 Military Rd. NW, Washington DC, District of Columbia, 20015-2019, United States",38.9607639,-77.0848476,Great stay at Embassy Suites...In DC,"This hotel is centrally located at the Maryland and Washington DC line. It is convenient to a ton of shopping and restaurants which you can reach on foot. There is Metro access underground to easily get you anywhere in DC, Maryland and Virginia. The rooms are very nice, very clean and have all of the amenities you could possibly need. There is a gym, pool, hot tub. It is reasonably priced for the area. The gentleman at the front desk (Collin) was nice, friendly, knowledgeable, extremely helpful and accommodating. I really like the atrium and everything being right there. I was on the 4th floor and my friends were on the 7th. There was a free breakfast which was very good and it offered all sorts of items from omelets to pastries. My fourth floor room had a view of Wisconsin Ave. I never heard anything outside with the exception of a siren or two. The elevators were good until one broke down while we were there which then created a problem and waiting. My room had a tub/shower combo, but my friends had a shower stall with a shower door in their bathroom. Other than that our King rooms were the same. I really like that the living space is separate from the bedroom so if you have several people staying in the room or if people come over then someone can have their privacy in the bedroom. The bed was comfy with lots of pillows. The bathroom has a barn door so no worries with a door getting in the way. Check out my pictures. I try to capture as much as possible so you know what to expect for a King Room. I plan on staying here on my next trip. It was a perfect fit for me and my friends."
https://www.tripadvisor.com/Hotel_Review-g28970-d84062-Reviews-or470-Embassy_Suites_by_Hilton_Chevy_Chase_Pavilion-Washington_DC_District_of_Columbia.html,Embassy Suites by Hilton Chevy Chase Pavilion,"4300 Military Rd. NW, Washington DC, District of Columbia, 20015-2019, United States",38.9607639,-77.0848476,Incredibly Convenient and Awesome Breakfast!,"We stayed at the Embassy Suits Chevy Chase Pavilion as part of a group for a family event. It was close to the party, and there were probably 30 family members at the hotel for the weekend. Many in our group had young children, so the well-appointed, two-room suites were perfect accommodations. The rooms are modern and elegant, with all the amenities you need. Each morning, our group met for the fabulous breakfast buffet. Richard, who ran the restaurant, was especially helpful to our large group. The omelet guy was excellent. It was freezing in D.C., and it snowed like crazy, during the weekend, so being able to go to some good restaurants outside the hotel -- and shop at H&M and JCrew -- without going outside helped ease the chill. Overall, just a great stay."
